CaseID	VehicleNumber	ViolationNumber	LicState	CitDate	ConvDate	ACDcode	ACDdetail	DriverNumber	ViolDescription	PSU	PSUStrata	RATWeight
810004882	1	3	FL	1997-01-01	1997-02-01	S92	70086	420	SPEEDING-SPEED LIMIT AND ACTUAL	41	7	32.101
810004882	1	4	FL	1997-01-01	1997-02-01	A20	 	420	DUI OF ALCOHOL/DRUGS	41	7	32.101
810004882	1	5	FL	1997-01-01	1997-02-01	B22	 	420	DRIVE WHILE LIC CANCELLED	41	7	32.101
810004882	2	1	FL	1997-06-01	1997-07-01	E36	 	71	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810004882	2	2	FL	1997-06-01	1997-07-01	E36	 	71	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810004882	2	3	FL	1997-06-01	1997-07-01	E36	 	71	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810004882	2	4	FL	2000-12-01	2001-01-01	D55	 	71	FT MAKE REQUIRED PAYMENT OF TOLL	41	7	32.101
810004882	2	5	FL	2002-03-01	2002-04-01	B70	 	71	FAIL TO SHOW DOC AS REQUIRED	41	7	32.101
810004882	2	6	FL	1998-07-01	1998-07-01	F66	 	71	UNSAFE CONDITION OF VEH	41	7	32.101
810004882	2	7	FL	2000-02-01	2000-02-01	F66	 	71	UNSAFE CONDITION OF VEH	41	7	32.101
810004882	2	8	FL	2000-03-01	2000-04-01	F66	 	71	UNSAFE CONDITION OF VEH	41	7	32.101
810004882	2	9	FL	2000-12-01	2001-02-01	F66	 	71	UNSAFE CONDITION OF VEH	41	7	32.101
810004882	2	10	FL	2001-11-01	2002-01-01	F66	 	71	UNSAFE CONDITION OF VEH	41	7	32.101
810004882	2	11	FL	1996-06-01	1996-07-01	F23	 	71	"SPILLING, DRAGGING, UNSECURED/UNSAFE LOAD"	41	7	32.101
810004944	1	1	FL	2000-07-01	2000-08-01	F66	 	705	UNSAFE CONDITION OF VEH	41	7	69.365
810004944	1	2	FL	1998-09-01	1998-11-01	M17	 	705	FT OBEY TRAFFIC SIGN	41	7	69.365
810004944	1	3	FL	1998-07-01	1998-11-01	A20	 	705	DUI OF ALCOHOL/DRUGS	41	7	69.365
810004944	3	1	FL	2002-04-01	2002-06-01	E36	 	494	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	69.365
810004944	3	2	FL	1999-08-01	1999-10-01	E36	 	494	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	69.365
810004944	3	3	FL	1998-09-01	1998-10-01	F35	 	494	"STOP,STAND,/PARK WHERE PROHIBITED/IMPROPER"	41	7	69.365
810004944	3	4	FL	2002-01-01	2002-01-01	D19	 	494	SHOW/USE IMPROPERLY-OPERATOR'S (DRIVER'S) LOG	41	7	69.365
810004944	3	5	FL	2001-12-01	2002-01-01	S51	 	494	01-10 >SPEED LIMIT	41	7	69.365
810004944	3	6	FL	2000-11-01	2001-01-01	M17	 	494	FT OBEY TRAFFIC SIGN	41	7	69.365
810004944	3	7	FL	1997-05-01	1997-06-01	F04	 	494	SEAT BELT NOT USED PROPERLY REQ	41	7	69.365
810004944	4	1	GA	1999-05-01	1999-07-01	F12	 	21	EXCEED/VIOLATING SIZE LIMITS OF VEH/TRUCK	41	7	69.365
810004944	4	2	GA	1993-01-01	1996-01-01	F66	 	21	UNSAFE CONDITION OF VEH	41	7	69.365
810004944	4	3	GA	2000-04-01	2000-04-01	E34	 	21	DEFECTIVE LIGHTS	41	7	69.365
810004944	4	4	GA	1993-01-01	1996-01-01	D45	 	21	FTA FOR TRIAL/COURT APPEARANCE	41	7	69.365
810004944	4	5	GA	1999-11-01	2000-05-01	B55	 	21	EXP/NO VEH SAFETY INSPECTION	41	7	69.365
810004944	4	6	GA	1998-11-01	1998-12-01	S93	 	21	SPEEDING	41	7	69.365
810004944	4	7	GA	2001-02-01	2001-03-01	S15	 	21	SPEED 15 MORE ABOVE SPEED LIMIT (DETAIL OPTIONAL)	41	7	69.365
810004944	4	8	GA	1989-12-01	1990-01-01	M42	 	21	IMPR/ERRATIC(UNSAFE)LANE CHANGES	41	7	69.365
810005026	1	1	FL	1997-08-01	1997-09-01	F04	 	547	SEAT BELT NOT USED PROPERLY REQ	41	7	111.86
810005026	1	2	FL	1994-06-01	1994-07-01	M82	 	547	INATTENTIVE DRIVE	41	7	111.86
810005042	1	1	FL	1996-04-01	1996-05-01	E36	 	115	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810005042	1	2	FL	2002-07-01	2003-05-01	N82	 	115	IMPROPER BACKING	41	7	32.101
810005042	1	3	FL	2002-07-01	2003-05-01	D36	 	115	FT MANTAIN REQ LIABILITY INS	41	7	32.101
810005106	1	1	FL	2002-07-01	2002-11-01	E36	 	67	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	69.365
810005106	1	2	FL	2002-08-01	2002-10-01	M82	 	67	INATTENTIVE DRIVE	41	7	69.365
810005106	1	3	FL	1994-12-01	1995-05-01	F66	 	67	UNSAFE CONDITION OF VEH	41	7	69.365
810005106	1	4	FL	1995-01-01	1995-03-01	F66	 	67	UNSAFE CONDITION OF VEH	41	7	69.365
810005106	1	5	FL	1997-01-01	1997-03-01	D55	 	67	FT MAKE REQUIRED PAYMENT OF TOLL	41	7	69.365
810005106	1	6	FL	2002-06-01	2002-07-01	E01	 	67	OPERATE W/O EQUIP AS REQ BY LAW	41	7	69.365
810005106	1	7	FL	2002-07-01	2002-11-01	D36	 	67	FT MANTAIN REQ LIABILITY INS	41	7	69.365
810005106	1	8	FL	1995-04-01	1995-05-01	B70	 	67	FAIL TO SHOW DOC AS REQUIRED	41	7	69.365
810005106	1	9	FL	2000-04-01	2000-07-01	F23	 	67	"SPILLING, DRAGGING, UNSECURED/UNSAFE LOAD"	41	7	69.365
810005107	1	1	FL	1998-10-01	1998-11-01	F04	 	823	SEAT BELT NOT USED PROPERLY REQ	41	7	32.101
810005107	1	2	FL	1999-09-01	1999-10-01	F04	 	823	SEAT BELT NOT USED PROPERLY REQ	41	7	32.101
810005107	2	1	FL	2001-10-01	2001-11-01	E36	 	87	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810005107	2	2	FL	2001-11-01	2001-12-01	E36	 	87	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810005107	2	3	FL	2001-11-01	2001-12-01	E36	 	87	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810005122	1	1	FL	1998-05-01	1998-06-01	N23	 	819	FTY ROW AT TRAFFIC SIGN	41	7	32.101
810005122	2	1	FL	1999-06-01	1999-06-01	F35	 	323	"STOP,STAND,/PARK WHERE PROHIBITED/IMPROPER"	41	7	32.101
810005122	2	2	FL	1996-07-01	1996-09-01	E01	 	323	OPERATE W/O EQUIP AS REQ BY LAW	41	7	32.101
810005122	2	3	FL	1996-12-01	1997-08-01	S95	 	323	SPEED CONTEST (RACING) RD OPEN TO TRAFFIC	41	7	32.101
810005122	2	4	FL	1995-10-01	1996-01-01	E01	 	323	OPERATE W/O EQUIP AS REQ BY LAW	41	7	32.101
810005162	1	1	FL	2001-04-01	2002-02-01	F04	 	572	SEAT BELT NOT USED PROPERLY REQ	41	7	111.86
810005162	1	2	FL	2001-11-01	2002-02-01	B53	 	572	EXP/NO LIC PLATES/DECAL/STICKER	41	7	111.86
810005162	3	1	FL	1997-12-01	1997-12-01	M40	 	86	IMPR LANE/LOCATION	41	7	111.86
810005162	3	2	FL	1997-09-01	1998-03-01	N82	 	86	IMPROPER BACKING	41	7	111.86
810005162	4	1	FL	1997-01-01	1997-02-01	F04	 	45	SEAT BELT NOT USED PROPERLY REQ	41	7	111.86
810005247	1	1	FL	1999-08-01	1999-08-01	E36	 	506	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	111.86
810005247	1	2	FL	2000-06-01	2000-09-01	F03	 	506	MC SAFETY EQUIP NOT USED PROPERLY REQ	41	7	111.86
810005247	1	3	FL	1996-03-01	1996-04-01	F04	 	506	SEAT BELT NOT USED PROPERLY REQ	41	7	111.86
810005247	1	4	FL	1998-10-01	1998-11-01	D70	 	506	DRIVER'S VIEW OBSTRUCTED	41	7	111.86
810005247	1	5	FL	1997-08-01	1997-10-01	B22	 	506	DRIVE WHILE LIC CANCELLED	41	7	111.86
810005247	1	6	FL	1996-09-01	1997-03-01	S92	70102	506	SPEEDING-SPEED LIMIT AND ACTUAL	41	7	111.86
810005247	1	7	FL	1998-02-01	1998-07-01	S92	45069	506	SPEEDING-SPEED LIMIT AND ACTUAL	41	7	111.86
810005247	1	8	FL	2000-06-01	2000-09-01	M58	 	506	"IMPR LANE/LOCATION - ROAD SHOULDER, DITCH/SIDEWALK"	41	7	111.86
810005247	1	9	FL	1997-04-01	1998-04-01	M17	 	506	FT OBEY TRAFFIC SIGN	41	7	111.86
810005247	1	10	FL	2000-07-01	2000-08-01	F66	 	506	UNSAFE CONDITION OF VEH	41	7	111.86
810005247	1	11	FL	2002-02-01	2002-03-01	F66	 	506	UNSAFE CONDITION OF VEH	41	7	111.86
810005247	1	12	FL	2000-05-01	2000-09-01	F35	 	506	"STOP,STAND,/PARK WHERE PROHIBITED/IMPROPER"	41	7	111.86
810005247	1	13	FL	2002-03-01	2002-08-01	F35	 	506	"STOP,STAND,/PARK WHERE PROHIBITED/IMPROPER"	41	7	111.86
810005247	1	14	FL	1994-10-01	1994-11-01	F04	 	506	SEAT BELT NOT USED PROPERLY REQ	41	7	111.86
810005302	1	1	FL	1998-01-01	1998-02-01	F04	 	500	SEAT BELT NOT USED PROPERLY REQ	41	7	69.365
810005302	1	2	FL	1997-03-01	1997-05-01	B53	 	500	EXP/NO LIC PLATES/DECAL/STICKER	41	7	69.365
810005302	2	1	FL	1997-03-01	1997-04-01	B60	 	407	FAIL TO FILE DOC/REPORT AS REQUIRED	41	7	69.365
810005303	1	1	FL	2000-05-01	2000-06-01	F04	 	231	SEAT BELT NOT USED PROPERLY REQ	41	7	69.365
810005303	1	2	FL	2000-05-01	2000-06-01	S94	 	231	PRIMA FACIE SPEED VIOL/DRIVE TO FAST FOR CONDITIONS	41	7	69.365
810005303	1	3	FL	1997-08-01	1997-10-01	B53	 	231	EXP/NO LIC PLATES/DECAL/STICKER	41	7	69.365
810005303	1	4	FL	1999-03-01	1999-04-01	B53	 	231	EXP/NO LIC PLATES/DECAL/STICKER	41	7	69.365
810005303	1	5	FL	1994-11-01	1996-07-01	N23	 	231	FTY ROW AT TRAFFIC SIGN	41	7	69.365
810005303	1	6	FL	1996-06-01	1996-07-01	N23	 	231	FTY ROW AT TRAFFIC SIGN	41	7	69.365
810005303	1	7	FL	1999-09-01	1999-10-01	M77	 	231	PASS WITH INSUFFICIENT DISTANCE/VISIBILITY	41	7	69.365
810005303	1	8	FL	1996-11-01	1996-12-01	F66	 	231	UNSAFE CONDITION OF VEH	41	7	69.365
810005304	1	1	FL	1996-08-01	1996-10-01	F66	 	167	UNSAFE CONDITION OF VEH	41	7	69.365
810005304	1	2	FL	2001-12-01	2002-01-01	M17	 	167	FT OBEY TRAFFIC SIGN	41	7	69.365
810005304	1	3	FL	2002-10-01	2002-11-01	M82	 	167	INATTENTIVE DRIVE	41	7	69.365
810005304	1	4	FL	2000-10-01	2001-04-01	S92	40057	167	SPEEDING-SPEED LIMIT AND ACTUAL	41	7	69.365
810005304	1	5	FL	1995-08-01	1995-11-01	B53	 	167	EXP/NO LIC PLATES/DECAL/STICKER	41	7	69.365
810005304	1	6	FL	1997-10-01	1997-11-01	B53	 	167	EXP/NO LIC PLATES/DECAL/STICKER	41	7	69.365
810005304	1	7	FL	2000-02-01	2001-01-01	N50	 	167	IMPR TURN	41	7	69.365
810005304	3	1	FL	2002-06-01	2002-08-01	E36	 	391	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	69.365
810005304	3	2	FL	2001-06-01	2001-07-01	E36	 	391	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	69.365
810005304	3	3	FL	1996-07-01	1996-07-01	E36	 	391	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	69.365
810005304	3	4	FL	2002-10-01	2003-03-01	N25	 	391	FTY ROW AT UNSIGNED INTERSECTION	41	7	69.365
810005422	1	1	FL	2002-05-01	2002-06-01	M81	 	708	CARELESS DRIVE	41	7	69.365
810005422	2	1	FL	2002-11-01	2002-12-01	E36	 	103	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	69.365
810005422	2	2	FL	2001-09-01	2001-10-01	E36	 	103	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	69.365
810005422	2	3	FL	1997-05-01	1997-07-01	A20	 	103	DUI OF ALCOHOL/DRUGS	41	7	69.365
810005422	2	4	FL	2000-01-01	2000-03-01	F04	 	103	SEAT BELT NOT USED PROPERLY REQ	41	7	69.365
810005422	2	5	FL	1996-05-01	1996-07-01	E36	 	103	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	69.365
810005422	2	6	FL	2002-06-01	2002-07-01	E36	 	103	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	69.365
810005467	2	1	FL	2000-01-01	2000-02-01	E36	 	306	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	111.86
810005467	2	2	FL	2000-09-01	2000-11-01	E30	 	306	DEFECTIVE EQUIPMENT	41	7	111.86
810005467	2	3	FL	1997-09-01	1997-10-01	S15	 	306	SPEED 15 MORE ABOVE SPEED LIMIT (DETAIL OPTIONAL)	41	7	111.86
810005467	2	4	FL	2001-09-01	2002-03-01	S92	35066	306	SPEEDING-SPEED LIMIT AND ACTUAL	41	7	111.86
810005467	2	5	FL	2000-09-01	2000-12-01	E30	 	306	DEFECTIVE EQUIPMENT	41	7	111.86
810005468	1	1	FL	1998-08-01	1998-09-01	M17	 	488	FT OBEY TRAFFIC SIGN	41	7	32.101
810005468	2	1	FL	2002-11-01	2004-02-01	E36	 	385	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810005468	2	2	FL	2001-12-01	2001-12-01	S92	30043	385	SPEEDING-SPEED LIMIT AND ACTUAL	41	7	32.101
810005468	2	3	FL	2002-11-01	2004-02-01	M81	 	385	CARELESS DRIVE	41	7	32.101
810005468	2	4	FL	2001-12-01	2001-12-01	F04	 	385	SEAT BELT NOT USED PROPERLY REQ	41	7	32.101
810005468	2	5	FL	2002-03-01	2002-05-01	F02	 	385	CHILD/YOUTH RESTR NOT USED PROPERLY REQ	41	7	32.101
810005468	2	6	FL	2001-09-01	2001-10-01	S92	70079	385	SPEEDING-SPEED LIMIT AND ACTUAL	41	7	32.101
810005468	2	7	FL	2002-04-01	2002-04-01	E36	 	385	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810005468	3	1	FL	2002-09-01	2002-10-01	E36	 	119	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810005468	3	2	FL	1994-09-01	1994-10-01	E36	 	119	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810005468	3	3	FL	2002-09-01	2002-10-01	E36	 	119	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810005468	3	4	FL	1995-02-01	1995-03-01	E01	 	119	OPERATE W/O EQUIP AS REQ BY LAW	41	7	32.101
810005468	3	5	FL	1994-06-01	1994-08-01	M17	 	119	FT OBEY TRAFFIC SIGN	41	7	32.101
810005502	1	1	FL	1996-11-01	1997-01-01	F66	 	676	UNSAFE CONDITION OF VEH	41	7	111.86
810005502	1	2	FL	1996-11-01	1997-01-01	B22	 	676	DRIVE WHILE LIC CANCELLED	41	7	111.86
810005502	1	3	FL	1996-03-01	1996-04-01	D36	 	676	FT MANTAIN REQ LIABILITY INS	41	7	111.86
810005502	1	4	FL	1996-11-01	1997-01-01	B53	 	676	EXP/NO LIC PLATES/DECAL/STICKER	41	7	111.86
810005502	1	5	FL	1996-11-01	1999-12-01	S92	40054	676	SPEEDING-SPEED LIMIT AND ACTUAL	41	7	111.86
810005502	2	1	FL	1998-02-01	1998-04-01	F04	 	529	SEAT BELT NOT USED PROPERLY REQ	41	7	111.86
810005502	2	2	FL	1998-02-01	1998-04-01	D36	 	529	FT MANTAIN REQ LIABILITY INS	41	7	111.86
810005502	2	3	FL	2001-07-01	2001-08-01	E20	 	529	USE OF EQUIP PROHIBITED BY LAW	41	7	111.86
810005502	2	4	FL	1998-10-01	1998-12-01	S92	65091	529	SPEEDING-SPEED LIMIT AND ACTUAL	41	7	111.86
810005502	2	5	FL	1997-06-01	1997-10-01	M17	 	529	FT OBEY TRAFFIC SIGN	41	7	111.86
810005522	2	1	FL	2000-01-01	2000-02-01	M17	 	159	FT OBEY TRAFFIC SIGN	41	7	69.365
810005522	2	2	FL	2002-09-01	2002-10-01	N23	 	159	FTY ROW AT TRAFFIC SIGN	41	7	69.365
810005522	2	3	FL	1999-09-01	1999-10-01	B60	 	159	FAIL TO FILE DOC/REPORT AS REQUIRED	41	7	69.365
810005522	2	4	FL	1998-02-01	1998-04-01	S92	70079	159	SPEEDING-SPEED LIMIT AND ACTUAL	41	7	69.365
810005522	3	1	FL	1999-11-01	2000-01-01	F04	 	158	SEAT BELT NOT USED PROPERLY REQ	41	7	69.365
810005522	3	2	FL	1999-10-01	1999-10-01	S15	 	158	SPEED 15 MORE ABOVE SPEED LIMIT (DETAIL OPTIONAL)	41	7	69.365
810005522	3	3	FL	1999-11-01	2000-01-01	B53	 	158	EXP/NO LIC PLATES/DECAL/STICKER	41	7	69.365
810005522	3	4	FL	2000-03-01	2000-04-01	S93	 	158	SPEEDING	41	7	69.365
810005522	3	5	FL	2002-11-01	2002-12-01	F66	 	158	UNSAFE CONDITION OF VEH	41	7	69.365
810005548	1	1	FL	2001-01-01	2001-02-01	E36	 	409	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810005548	1	2	FL	2001-01-01	2001-02-01	B53	 	409	EXP/NO LIC PLATES/DECAL/STICKER	41	7	32.101
810005548	1	3	FL	2001-08-01	2001-09-01	E05	 	409	OPERATE W/O LIGHTS REQ BY LAW	41	7	32.101
810005548	1	4	FL	1999-03-01	1999-03-01	B70	 	409	FAIL TO SHOW DOC AS REQUIRED	41	7	32.101
810005562	1	1	FL	1998-04-01	1998-05-01	B53	 	124	EXP/NO LIC PLATES/DECAL/STICKER	41	7	69.365
810005562	2	1	FL	2002-11-01	2003-02-01	F66	 	787	UNSAFE CONDITION OF VEH	41	7	69.365
810005562	2	2	FL	2001-09-01	2001-09-01	M84	 	787	RECKLESS DRIVE	41	7	69.365
810005562	2	3	FL	2002-03-01	2002-10-01	S92	50071	787	SPEEDING-SPEED LIMIT AND ACTUAL	41	7	69.365
810005562	2	4	FL	2000-03-01	2000-10-01	S92	30062	787	SPEEDING-SPEED LIMIT AND ACTUAL	41	7	69.365
810005562	2	5	FL	1999-08-01	1999-12-01	N23	 	787	FTY ROW AT TRAFFIC SIGN	41	7	69.365
810005562	2	6	FL	1999-09-01	1999-12-01	M42	 	787	IMPR/ERRATIC(UNSAFE)LANE CHANGES	41	7	69.365
810005562	2	7	FL	2002-03-01	2002-10-01	M81	 	787	CARELESS DRIVE	41	7	69.365
810005647	1	1	FL	2002-07-01	2002-08-01	E36	 	312	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	69.365
810005647	1	2	FL	2002-06-01	2002-09-01	N50	 	312	IMPR TURN	41	7	69.365
810005647	1	3	FL	1998-04-01	1998-05-01	N23	 	312	FTY ROW AT TRAFFIC SIGN	41	7	69.365
810005767	1	1	FL	2003-02-01	2003-07-01	E36	 	340	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	32.101
810005767	1	2	FL	1999-10-01	1999-11-01	M81	 	340	CARELESS DRIVE	41	7	32.101
810005767	1	3	FL	2003-02-01	2003-07-01	M82	 	340	INATTENTIVE DRIVE	41	7	32.101
810005847	1	1	FL	1998-11-01	1999-02-01	F34	 	307	"STOP,STAND,/PARK: OBSTRUCTION/IMPEDING TRAFFIC"	41	7	69.365
810005847	1	2	FL	2000-08-01	2000-09-01	M34	 	307	FOLLOW TO CLOSELY	41	7	69.365
810005847	1	3	FL	1998-11-01	1999-02-01	F34	 	307	"STOP,STAND,/PARK: OBSTRUCTION/IMPEDING TRAFFIC"	41	7	69.365
810005847	1	4	FL	2002-01-01	2003-01-01	M81	 	307	CARELESS DRIVE	41	7	69.365
810005907	1	1	FL	2002-09-01	2002-09-01	F04	 	345	SEAT BELT NOT USED PROPERLY REQ	41	7	69.365
810005908	1	1	FL	2000-08-01	2000-09-01	F66	 	603	UNSAFE CONDITION OF VEH	41	7	69.365
810005942	1	1	FL	1997-05-01	1998-03-01	E36	 	451	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	111.86
810005942	1	2	FL	1997-01-01	1997-04-01	F66	 	451	UNSAFE CONDITION OF VEH	41	7	111.86
810005942	2	1	FL	1994-11-01	1994-12-01	E36	 	452	DEFECTIVE SCHOOL BUS EQUIPMENT	41	7	111.86
810005942	2	2	FL	1995-02-01	1995-03-01	F66	 	452	UNSAFE CONDITION OF VEH	41	7	111.86
810005942	2	3	FL	1996-09-01	1996-11-01	F04	 	452	SEAT BELT NOT USED PROPERLY REQ	41	7	111.86
810005942	2	4	FL	2000-05-01	2000-08-01	F04	 	452	SEAT BELT NOT USED PROPERLY REQ	41	7	111.86
811004002	2	1	NC	1979-05-01	1979-06-01	S92	55070	206	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004002	2	2	NC	1981-11-01	1982-01-01	A20	 	206	DUI OF ALCOHOL/DRUGS	43	9	0
811004002	2	3	NC	1998-08-01	1998-09-01	S92	55064	206	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	1	1	NC	1993-06-01	1994-01-01	M15	 	271	FT OBEY STOP SIGN	43	9	0
811004028	1	2	NC	1994-06-01	1994-08-01	S92	55064	271	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	1	NC	1984-04-01	1984-05-01	M08	 	276	FT OBEY POLICE/PEACE OFFICER	43	9	0
811004028	2	2	NC	1982-06-01	1982-07-01	S92	45045	276	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	3	NC	1979-06-01	1979-06-01	S92	35047	276	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	4	NC	1978-11-01	1978-11-01	S92	45055	276	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	5	NC	1977-07-01	1977-08-01	S92	45055	276	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	6	NC	1977-07-01	1977-08-01	S92	55065	276	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	7	NC	1977-03-01	1977-04-01	S92	55069	276	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	8	NC	1975-06-01	1975-07-01	S92	35048	276	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	9	NC	1974-08-01	1974-09-01	S92	55070	276	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	10	NC	1974-01-01	1974-01-01	S92	45060	276	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	11	NC	1976-06-01	1976-07-01	S94	 	276	PRIMA FACIE SPEED VIOL/DRIVE TO FAST FOR CONDITIONS	43	9	0
811004028	2	12	NC	1974-08-01	1974-09-01	S94	 	276	PRIMA FACIE SPEED VIOL/DRIVE TO FAST FOR CONDITIONS	43	9	0
811004028	2	13	NC	1984-04-01	1984-05-01	B51	 	276	EXP/NO DRIVER LIC	43	9	0
811004028	2	14	NC	1982-01-01	1982-02-01	B51	 	276	EXP/NO DRIVER LIC	43	9	0
811004028	2	15	NC	2000-11-01	2001-02-01	B25	 	276	DRIVE WHILE LIC REVOKED	43	9	0
811004028	2	16	NC	2000-06-01	2001-04-01	B25	 	276	DRIVE WHILE LIC REVOKED	43	9	0
811004028	2	17	NC	1983-06-01	1983-08-01	A20	 	276	DUI OF ALCOHOL/DRUGS	43	9	0
811004028	2	18	NC	2000-04-01	2002-08-01	S92	65081	276	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	19	NC	1999-07-01	1999-08-01	S92	35044	276	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	20	NC	1984-04-01	1984-05-01	S92	55080	276	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004028	2	21	NC	1981-05-01	1981-06-01	M84	 	276	RECKLESS DRIVE	43	9	0
811004028	2	22	NC	2001-01-01	2001-06-01	M84	 	276	RECKLESS DRIVE	43	9	0
811004028	2	23	NC	1973-08-01	1973-08-01	M84	 	276	RECKLESS DRIVE	43	9	0
811004028	2	24	NC	1977-05-01	1977-06-01	M15	 	276	FT OBEY STOP SIGN	43	9	0
811004028	2	25	NC	1976-05-01	1976-06-01	M34	 	276	FOLLOW TO CLOSELY	43	9	0
811004028	2	26	NC	1978-05-01	1978-05-01	M70	 	276	IMPROPER PASS	43	9	0
811004028	2	27	NC	1974-04-01	1974-05-01	M16	 	276	FT OBEY TRAFIC SIGNAL/LIGHT	43	9	0
811004042	1	1	NC	1984-11-01	1985-01-01	M16	 	223	FT OBEY TRAFIC SIGNAL/LIGHT	43	9	0
811004042	1	2	NC	1995-05-01	1995-06-01	S92	55064	223	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004042	1	3	NC	1993-03-01	1993-08-01	S92	45063	223	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004042	1	4	NC	1992-05-01	1992-10-01	S92	35044	223	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004042	1	5	NC	1998-03-01	1998-03-01	S92	55064	223	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004042	1	6	NC	1988-05-01	1988-06-01	S92	45059	223	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004042	1	7	NC	1987-10-01	1987-11-01	S92	55073	223	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004042	1	8	NC	1987-03-01	1987-04-01	S92	35050	223	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004042	1	9	NC	1985-01-01	1985-02-01	S92	45060	223	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004042	1	10	NC	1984-03-01	1984-05-01	S92	35055	223	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004042	1	11	NC	1988-06-01	1988-08-01	S94	 	223	PRIMA FACIE SPEED VIOL/DRIVE TO FAST FOR CONDITIONS	43	9	0
811004042	1	12	NC	1992-05-01	1992-10-01	B72	 	223	FAIL TO SHOW DRIVER LIC	43	9	0
811004042	1	13	NC	1991-11-01	1992-01-01	B51	 	223	EXP/NO DRIVER LIC	43	9	0
811004042	1	14	NC	1995-12-01	1996-03-01	S92	55070	223	SPEEDING-SPEED LIMIT AND ACTUAL	43	9	0
811004042	1	15	NC	1983-04-01	1983-05-01	N01	 	223	FAIL TO YIELD RIGHT OF WAY	43	9	0
811004042	1	16	NC	1985-08-01	1985-09-01	M16	 	223	FT OBEY TRAFIC SIGNAL/LIGHT	43	9	0
811004042	1	17	NC	1991-01-01	1991-02-01	M16	 	223	FT OBEY TRAFIC SIGNAL/LIGHT	43	9	0
811004042	1	18	NC	1990-05-01	1990-08-01	M16	 	223	FT OBEY TRAFIC SIGNAL/LIGHT	43	9	0
811004068	1	1	NC	1998-10-01	2000-01-01	M15	 	169	FT OBEY STOP SIGN	43	9	0
811004068	1	2	NC	1993-03-01	1993-05-01	M70	 	169	IMPROPER PASS	43	9	0
811004068	1	3	NC	2001-01-01	2001-02-01	M84	 	169	RECKLESS DRIVE	43	9	0
